target_id	target_type	target_name	target_organism_tax_id	target_organism	uniprot_id
NPT4929	Organism	Calliphora vicina	7373	Calliphora vicina	
NPT4930	Organism	Acalymma vittatum	133117	Acalymma vittatum	
NPT4939	Organism	Acyrthosiphon pisum	7029	Acyrthosiphon pisum	
NPT4944	Organism	Anopheles minimus	112268	Anopheles minimus	
NPT4945	Organism	Fusarium tricinctum	61284	Fusarium tricinctum	
NPT4952	Organism	Candida shehatae	45589	Candida shehatae	
NPT4974	Organism	Cryptosporidium hominis	237895	Cryptosporidium hominis	
NPT4975	Organism	Claviceps	5110	Claviceps	
NPT4976	Organism	Monographella nivalis var. nivalis	594596	Monographella nivalis var. nivalis	
NPT4981	Organism	Clostridium sordellii	1505	Clostridium sordellii	
NPT4982	Organism	Collinsella aerofaciens	74426	Collinsella aerofaciens	
NPT4983	Organism	Eubacterium limosum	1736	Eubacterium limosum	
NPT4984	Organism	Anaerococcus tetradius	33036	Anaerococcus tetradius	
NPT4985	Organism	Clostridium acetobutylicum	1488	Clostridium acetobutylicum	
NPT4986	Organism	Clostridium bifermentans	1490	Clostridium bifermentans	
NPT4987	Organism	Clostridium butyricum	1492	Clostridium butyricum	
NPT4988	Organism	Clostridium cadaveris	1529	Clostridium cadaveris	
NPT4989	Organism	Clostridium ramosum	1547	Clostridium ramosum	
NPT4990	Organism	Fusobacterium sp.	68766	Fusobacterium sp.	
NPT4991	Organism	Porphyromonas somerae	322095	Porphyromonas somerae	
NPT4992	Organism	Prevotella corporis	28128	Prevotella corporis	
NPT4993	Organism	Prevotella disiens	28130	Prevotella disiens	
NPT4994	Organism	Clostridium clostridioforme	1531	Clostridium clostridioforme	
NPT4995	Organism	Clostridium innocuum	1522	Clostridium innocuum	
NPT4996	Organism	Chryseobacterium meningosepticum	238	Elizabethkingia meningoseptica	
NPT4997	Organism	Klebsiella oxytoca	571	Klebsiella oxytoca	
NPT4998	Organism	Staphylococcus xylosus	1288	Staphylococcus xylosus	
NPT5000	Organism	Trichophyton violaceum	34388	Trichophyton violaceum	
NPT5012	Organism	Human herpesvirus 2 strain G	10314	Human herpesvirus 2 strain G	
NPT5014	Organism	Cochliobolus miyabeanus	101162	Cochliobolus miyabeanus	
NPT5017	Organism	Plantago lanceolata	39414	Plantago lanceolata	
NPT5024	Organism	Saprolegnia parasitica	101203	Saprolegnia parasitica	
NPT5025	Organism	Solanum tuberosum	4113	Solanum tuberosum	
NPT5026	Organism	Rhodococcus fascians	1828	Rhodococcus fascians	
NPT5041	Organism	Helianthus annuus	4232	Helianthus annuus	
NPT5042	Organism	Ipomoea hederacea	43178	Ipomoea hederacea	
NPT5050	Organism	Malassezia pachydermatis	77020	Malassezia pachydermatis	
NPT5063	Organism	Bipolaris leersiae	74612	Bipolaris leersiae	
NPT5110	Organism	Meriones unguiculatus	10047	Meriones unguiculatus	
NPT5128	Organism	Dictyostelium discoideum	44689	Dictyostelium discoideum	
NPT5137	Organism	Balanus improvisus	164413	Balanus improvisus	
NPT5140	Organism	Planorbella trivolvis	283763	Planorbella trivolvis	
NPT5141	Organism	Tritrichomonas foetus	56690	Tritrichomonas suis	
NPT5143	Organism	Corynebacterium bovis	36808	Corynebacterium bovis	
NPT5145	Organism	Amaranthus spinosus	124765	Amaranthus spinosus	
NPT5146	Organism	Amaranthus tricolor	29722	Amaranthus tricolor	
NPT5147	Organism	Allium tuberosum	4683	Allium tuberosum	
NPT5148	Organism	Capsella bursa-pastoris	3719	Capsella bursa-pastoris	
NPT5149	Organism	Descurainia sophia	89411	Descurainia sophia	
NPT5150	Organism	Myosoton aquaticum	228244	Myosoton aquaticum	
NPT5151	Organism	Eclipta prostrata	53719	Eclipta prostrata	
NPT5163	Organism	Microbacterium maritypicum	300020	Microbacterium maritypicum	
NPT5164	Organism	Fusarium oxysporum f. sp. niveum	120297	Fusarium oxysporum f. sp. niveum	
NPT5200	Organism	Puccinia triticina	208348	Puccinia triticina	
NPT5207	Organism	Woodchuck hepatitis virus	35269	Woodchuck hepatitis virus	
NPT5214	Organism	Bulinus africanus	159640	Bulinus africanus	
NPT5219	Organism	Rauscher murine leukemia virus	11938	Rauscher murine leukemia virus	
NPT522	Organism	Abutilon theophrasti	3631	Abutilon theophrasti	
NPT523	Organism	Malassezia furfur	55194	Malassezia furfur	
NPT5238	Organism	Dengue virus 3	11069	Dengue virus 3	
NPT5239	Organism	Dengue virus 1	11053	Dengue virus 1	
NPT5241	Organism	Vibrio sp.	678	Vibrio sp.	
NPT5246	Organism	Mycobacterium aurum	1791	Mycobacterium aurum	
NPT5247	Organism	Achillea millefolium	13329	Achillea millefolium	
NPT5248	Organism	Sitobion avenae	44664	Sitobion avenae	
NPT5263	Organism	Pseudocercospora musae	113226	Pseudocercospora musae	
NPT5264	Organism	Botryosphaeria berengeriana	509207	Botryosphaeria berengeriana	
NPT527	Organism	Radish	3726	Raphanus sativus	
NPT5272	Organism	Zingiber officinale	94328	Zingiber officinale	
NPT5273	Organism	Stellaria media	13274	Stellaria media	
NPT5274	Organism	Arenaria serpyllifolia	254029	Arenaria serpyllifolia	
NPT5285	Organism	Clavigralla tomentosicollis	1295332	Clavigralla tomentosicollis	
NPT529	Organism	Rhizoctonia solani	456999	Rhizoctonia solani	
NPT5299	Organism	Staphylococcus sp.	29387	Staphylococcus sp.	
NPT530	Organism	Caenorhabditis elegans	6239	Caenorhabditis elegans	
NPT5300	Organism	Haemophilus	724	Haemophilus	
NPT5302	Organism	Eikenella corrodens	539	Eikenella corrodens	
NPT5303	Organism	Fusobacterium	848	Fusobacterium	
NPT5305	Organism	Corynebacterium jeikeium	38289	Corynebacterium jeikeium	
NPT5306	Organism	Corynebacterium amycolatum	43765	Corynebacterium amycolatum	
NPT5307	Organism	Streptococcus equi subsp. zooepidemicus	40041	Streptococcus equi subsp. zooepidemicus	
NPT5308	Organism	Streptococcus sp. group B	1319	Streptococcus sp. group B	
NPT5310	Organism	Chlamydophila pneumoniae	83558	Chlamydophila pneumoniae	
NPT5311	Organism	Mycobacterium mageritense	53462	Mycobacterium mageritense	
NPT5312	Organism	Staphylococcus warneri	1292	Staphylococcus warneri	
NPT5313	Organism	Staphylococcus cohnii	29382	Staphylococcus cohnii	
NPT5314	Organism	Streptococcus constellatus	76860	Streptococcus constellatus	
NPT5315	Organism	Streptococcus intermedius	1338	Streptococcus intermedius	
NPT5316	Organism	Streptococcus suis	1307	Streptococcus suis	
NPT5321	Organism	Cyperus serotinus	1249733	Cyperus serotinus	
NPT5322	Organism	Sagittaria pygmaea	258217	Sagittaria pygmaea	
NPT5323	Organism	unidentified	32644	unidentified	
NPT5324	Organism	Monochoria vaginalis	44972	Monochoria vaginalis	
NPT5325	Organism	Schoenoplectiella juncoides	280076	Schoenoplectiella juncoides	
NPT5326	Organism	Echinochloa oryzicola	338574	Echinochloa oryzicola	
NPT5329	Organism	Poria	81051	Poria	
NPT5330	Organism	Strongylocentrotus purpuratus	7668	Strongylocentrotus purpuratus	
NPT5352	Organism	Pythium dissimile	289616	Pythium dissimile	
NPT5355	Organism	Echinochloa crus-galli var. formosensis	192189	Echinochloa crus-galli var. formosensis	
NPT5356	Organism	Amaranthus tuberculatus	277990	Amaranthus tuberculatus	
NPT5358	Organism	Digitaria ciliaris	66018	Digitaria ciliaris	
NPT5361	Organism	Amaranthus blitum subsp. oleraceus	124762	Amaranthus blitum subsp. oleraceus	
NPT5362	Organism	Persicaria longiseta	467333	Persicaria longiseta	
NPT5368	Organism	Penicillium citrinum	5077	Penicillium citrinum	
NPT5391	Organism	Balamuthia mandrillaris	66527	Balamuthia mandrillaris	
NPT5392	Organism	Uromyces viciae-fabae	55588	Uromyces viciae-fabae	
NPT5396	Organism	Pimephales promelas	90988	Pimephales promelas	
NPT5397	Organism	Providencia	586	Providencia	
NPT5399	Organism	Diabrotica undecimpunctata howardi	50388	Diabrotica undecimpunctata howardi	
NPT5408	Organism	Capnocytophaga ochracea	1018	Capnocytophaga ochracea	
NPT5409	Organism	Corynespora cassiicola	59586	Corynespora cassiicola	
NPT5410	Organism	Pestalotiopsis microspora	85828	Pestalotiopsis microspora	
NPT5411	Organism	Phomopsis asparagi	83181	Phomopsis asparagi	
NPT5412	Organism	Phytophthora parasitica	4792	Phytophthora parasitica	
NPT5413	Organism	Puccinia asparagi	231640	Puccinia asparagi	
NPT5414	Organism	Mycosphaerella nawae	798215	Mycosphaerella nawae	
NPT5415	Organism	Pseudoperonospora cubensis	143453	Pseudoperonospora cubensis	
NPT5416	Organism	Neofusicoccum australe	240362	Neofusicoccum australe	
NPT5425	Organism	Pichia nakazawae	45506	Pichia nakazawae	
NPT5426	Organism	Debaryomyces hansenii	4959	Debaryomyces hansenii	
NPT5427	Organism	Hanseniaspora uvarum	29833	Hanseniaspora uvarum	
NPT5456	Organism	Benjaminiella	64628	Benjaminiella	
NPT5465	Organism	Brassica rapa subsp. oleifera	145471	Brassica rapa subsp. oleifera	
NPT5473	Organism	Diaprepes abbreviatus	13040	Diaprepes abbreviatus	
NPT5474	Organism	Schistocerca americana	7009	Schistocerca americana	
NPT5479	Organism	Cylas formicarius	197179	Cylas formicarius	
NPT5480	Organism	Colletotrichum	5455	Colletotrichum	
NPT5481	Organism	Nigrospora	114230	Nigrospora	
NPT5485	Organism	Mycobacterium leprae	1769	Mycobacterium leprae	
NPT5492	Organism	Proteus sp.	229037	Proteus sp.	
NPT5497	Organism	Urochloa decumbens	240449	Urochloa decumbens	
NPT5498	Organism	Ipomoea grandifolia	129204	Ipomoea grandifolia	
NPT554	Organism	Candida glabrata	5478	Candida glabrata	
NPT5548	Organism	Mycobacterium avium subsp. paratuberculosis	1770	Mycobacterium avium subsp. paratuberculosis	
NPT5549	Organism	Cebus apella	9515	Cebus apella	
NPT5551	Organism	Sogatella furcifera	113103	Sogatella furcifera	
NPT5563	Organism	Micrococcus sp.	1271	Micrococcus sp.	
NPT5579	Organism	Aeromonas punctata	648	Aeromonas caviae	
NPT561	Organism	Tetrahymena pyriformis	5908	Tetrahymena pyriformis	
NPT5610	Organism	Rotavirus	10912	Rotavirus	
NPT562	Organism	Colletotrichum gloeosporioides	474922	Colletotrichum gloeosporioides	
NPT563	Organism	Escherichia coli O157:H7	83334	Escherichia coli O157:H7	
NPT5631	Organism	Human papillomavirus type 16	333760	Human papillomavirus type 16	
NPT564	Organism	Listeria monocytogenes	1639	Listeria monocytogenes	
NPT5641	Organism	Salmonella enterica subsp. enterica serovar Typhi str. CT18	220341	Salmonella enterica subsp. enterica serovar Typhi str. CT18	
NPT565	Organism	Vibrio parahaemolyticus	670	Vibrio parahaemolyticus	
NPT566	Organism	Salmonella typhimurium	90371	Salmonella enterica subsp. enterica serovar Typhimurium	
NPT5674	Organism	Enterovirus	12059	Enterovirus	
NPT5688	Organism	Pan troglodytes	9598	Pan troglodytes	
NPT5694	Organism	Phytophthora cinnamomi	4785	Phytophthora cinnamomi	
NPT5710	Organism	Vibrio splendidus	29497	Vibrio splendidus	
NPT5711	Organism	Vibrio vulnificus	672	Vibrio vulnificus	
NPT5712	Organism	Vibrio fluvialis	676	Vibrio fluvialis	
NPT5713	Organism	Plesiomonas shigelloides	703	Plesiomonas shigelloides	
NPT5714	Organism	Aeromonas sobria	646	Aeromonas sobria	
NPT5715	Organism	Yersinia pseudotuberculosis	633	Yersinia pseudotuberculosis	
NPT5717	Organism	Paecilomyces	33202	Paecilomyces	
NPT5732	Organism	Lucilia cuprina	7375	Lucilia cuprina	
NPT5733	Organism	Cheumatopsyche	177865	Cheumatopsyche	
NPT5734	Organism	Daphnia magna	35525	Daphnia magna	
NPT5737	Organism	Lactobacillus johnsonii	33959	Lactobacillus johnsonii	
NPT5738	Organism	Enterobacter sp.	42895	Enterobacter sp.	
NPT5739	Organism	Enterobacteriaceae	543	Enterobacteriaceae	
NPT5740	Organism	Ureaplasma	2129	Ureaplasma	
NPT5741	Organism	Brevibacterium epidermidis	1698	Brevibacterium epidermidis	
NPT5742	Organism	Dermabacter hominis	36740	Dermabacter hominis	
NPT5743	Organism	Arcanobacterium pyogenes	1661	Arcanobacterium pyogenes	
NPT5744	Organism	Corynebacterium urealyticum	43771	Corynebacterium urealyticum	
NPT5745	Organism	Aeromonas sp.	647	Aeromonas sp.	
NPT5746	Organism	Vibrio	662	Vibrio	
NPT5747	Organism	Staphylococcus aureus subsp. aureus MW2	196620	Staphylococcus aureus subsp. aureus MW2	
NPT5748	Organism	Nocardia canis	1817	Nocardia canis	
NPT5749	Organism	Xanthomonas campestris pv. sesami	487889	Xanthomonas campestris pv. sesami	
NPT5751	Organism	Burkholderia cenocepacia	95486	Burkholderia cenocepacia	
NPT5752	Organism	Klebsiella pneumoniae subsp. ozaenae	574	Klebsiella pneumoniae subsp. ozaenae	
NPT5753	Organism	Vibrio mimicus	674	Vibrio mimicus	
NPT5755	Organism	Clostridium histolyticum	1498	Clostridium histolyticum	
NPT5756	Organism	Peptostreptococcus	1257	Peptostreptococcus	
NPT5757	Organism	Citrobacter koseri	545	Citrobacter koseri	
NPT5758	Organism	Haemophilus ducreyi	730	Haemophilus ducreyi	
NPT5759	Organism	Moraxella bovis	476	Moraxella bovis	
NPT5760	Organism	Enterococcus sp.	35783	Enterococcus sp.	
NPT5761	Organism	Acinetobacter calcoaceticus subsp. anitratus	107673	Acinetobacter calcoaceticus subsp. anitratus	
NPT5762	Organism	Proteus inconstans	84631	Proteus inconstans	
NPT5764	Organism	Citrobacter	544	Citrobacter	
NPT5765	Organism	Leptospira interrogans serovar Portlandvere	508528	Leptospira interrogans serovar Portlandvere	
NPT5766	Organism	Mycobacterium microti	1806	Mycobacterium microti	
NPT5767	Organism	Delftia acidovorans	80866	Delftia acidovorans	
NPT5768	Organism	Acinetobacter pittii	48296	Acinetobacter pittii	
NPT5769	Organism	Nocardia brasiliensis	37326	Nocardia brasiliensis	
NPT5770	Organism	Pasteurella sp.	759	Pasteurella sp.	
NPT5771	Organism	Coxiella burnetii	777	Coxiella burnetii	
NPT5772	Organism	Enterobacter hormaechei	158836	Enterobacter hormaechei	
NPT5774	Organism	Citrobacter amalonaticus	35703	Citrobacter amalonaticus	
NPT5775	Organism	Serratia sp.	616	Serratia sp.	
NPT5776	Organism	Streptomyces albus	1888	Streptomyces albus	
NPT5777	Organism	Bacillus lentus	1467	Bacillus lentus	
NPT5778	Organism	Plesiomonas	702	Plesiomonas	
NPT5779	Organism	Corynebacterium	1716	Corynebacterium	
NPT5780	Organism	Francisella tularensis subsp. tularensis SCHU S4	177416	Francisella tularensis subsp. tularensis SCHU S4	
NPT5781	Organism	Bacillus cereus ATCC 10876	526980	Bacillus cereus ATCC 10876	
NPT5785	Organism	Alternaria humicola	1232597	Alternaria humicola	
NPT580	Organism	Trypanosoma cruzi	5693	Trypanosoma cruzi	
NPT5800	Organism	Geranium molle	581251	Geranium molle	
NPT5801	Organism	Silene noctiflora	39899	Silene noctiflora	
NPT5808	Organism	Ceutorhynchus obstrictus	307131	Ceutorhynchus obstrictus	
NPT5832	Organism	Mycobacterium terrae	1788	Mycobacterium terrae	
NPT5842	Organism	Mytilus edulis	6550	Mytilus edulis	
NPT586	Organism	Giardia	5740	Giardia	
NPT5869	Organism	Colletotrichum lindemuthianum	290576	Colletotrichum lindemuthianum	
NPT5873	Organism	Pichia pastoris	4922	Pichia pastoris	
NPT5898	Organism	Taenia crassiceps	6207	Taenia crassiceps	
NPT5901	Organism	Acholeplasma laidlawii	2148	Acholeplasma laidlawii	
NPT5903	Organism	Nocardia asteroides	1824	Nocardia asteroides	
NPT5904	Organism	Corynebacterium sp.	1720	Corynebacterium sp.	
NPT5905	Organism	Echinococcus equinus	519353	Echinococcus equinus	
NPT5906	Organism	Ruminococcus sp.	41978	Ruminococcus sp.	
NPT5907	Organism	Streptococcus dysgalactiae	1334	Streptococcus dysgalactiae	
NPT5908	Organism	Peptostreptococcus sp.	1262	Peptostreptococcus sp.	
NPT5909	Organism	Propionibacterium	1743	Propionibacterium	
NPT5913	Organism	Prevotella denticola	28129	Prevotella denticola	
NPT5914	Organism	Prevotella nigrescens	28133	Prevotella nigrescens	
NPT5915	Organism	Candida tenuis	45596	Candida tenuis	
NPT593	Organism	Bursaphelenchus xylophilus	6326	Bursaphelenchus xylophilus	
NPT594	Organism	Trifolium pratense	57577	Trifolium pratense	
NPT595	Organism	Physalis ixocarpa	374031	Physalis ixocarpa	
NPT5954	Organism	Plasmodium cynomolgi	5827	Plasmodium cynomolgi	
NPT5955	Organism	Mastomys coucha	35658	Mastomys coucha	
NPT5958	Organism	H2N2 subtype	114729	H2N2 subtype	
NPT5959	Organism	Umbelopsis ramanniana	41833	Umbelopsis ramanniana	
NPT596	Organism	Lolium multiflorum	4521	Lolium multiflorum	
NPT5960	Organism	Penicillium brevicompactum	5074	Penicillium brevicompactum	
NPT5961	Organism	Eleusine indica	29674	Eleusine indica	
NPT5962	Organism	Xanthium strumarium	318068	Xanthium strumarium	
NPT5963	Organism	Ipomoea purpurea	4121	Ipomoea purpurea	
NPT5964	Organism	Panicum dichotomiflorum	29692	Panicum dichotomiflorum	
NPT5965	Organism	Portulaca oleracea	46147	Portulaca oleracea	
NPT5966	Organism	Kummerowia striata	466223	Kummerowia striata	
NPT597	Organism	Spinacia oleracea	3562	Spinacia oleracea	
NPT5998	Organism	Mustela putorius furo	9669	Mustela putorius furo	
NPT6	Organism	Plasmodium falciparum	5833	Plasmodium falciparum	
NPT6005	Organism	Mycobacterium scrofulaceum	1783	Mycobacterium scrofulaceum	
NPT6006	Organism	Mycobacterium flavescens	1776	Mycobacterium flavescens	
NPT6010	Organism	Mycobacterium szulgai	1787	Mycobacterium szulgai	
NPT6011	Organism	Mycobacterium avium complex	37162	Mycobacterium avium complex	
NPT6014	Organism	Trichinella spiralis	6334	Trichinella spiralis	
NPT6018	Organism	Nocardia otitidiscaviarum	1823	Nocardia otitidiscaviarum	
NPT6019	Organism	Nocardia nova	37330	Nocardia nova	
NPT602	Organism	Mycobacterium smegmatis	1772	Mycobacterium smegmatis	
NPT6020	Organism	Nocardia transvalensis	37333	Nocardia transvalensis	
NPT6038	Organism	Cobetia marina	28258	Cobetia marina	
NPT6039	Organism	Marinobacterium stanieri	49186	Marinobacterium stanieri	
NPT6040	Organism	Vibrio fischeri	668	Aliivibrio fischeri	
NPT6041	Organism	Pseudoalteromonas haloplanktis	228	Pseudoalteromonas haloplanktis	
NPT6046	Organism	Mamestra brassicae	55057	Mamestra brassicae	
NPT605	Organism	Homo sapiens	9606	Homo sapiens	
NPT6061	Organism	Brucella melitensis biovar Abortus	235	Brucella abortus	
NPT6068	Organism	Simian virus 40	10633	Simian virus 40	
NPT6128	Organism	Plasmodium gallinaceum	5849	Plasmodium gallinaceum	
NPT6147	Organism	Anura	8342	Anura	
NPT6148	Organism	Helminthosporium maydis	5016	Helminthosporium maydis	
NPT6149	Organism	Penicillium islandicum	28573	Penicillium islandicum	
NPT6150	Organism	Ophiostoma minus	150568	Ophiostoma minus	
NPT6168	Organism	Anas sp.	42806	Anas sp.	
NPT617	Organism	Danio rerio	7955	Danio rerio	
NPT6174	Organism	Human herpesvirus 8	37296	Human herpesvirus 8	
NPT6175	Organism	Maize chlorotic mottle virus	12138	Maize chlorotic mottle virus	
NPT6177	Organism	Guinea pig cytomegalovirus	33706	Caviid herpesvirus 2	
NPT6178	Organism	Feline infectious peritonitis virus	11135	Feline infectious peritonitis virus	
NPT6184	Organism	Arthrodermataceae	34384	Arthrodermataceae	
NPT6209	Organism	Actinomyces sp.	29317	Actinomyces sp.	
NPT6210	Organism	Streptococcus dysgalactiae subsp. equisimilis	119602	Streptococcus dysgalactiae subsp. equisimilis	
NPT6212	Organism	Providencia sp.	589	Providencia sp.	
NPT6216	Organism	Cylindrocladium canadense	746834	Calonectria canadensis	
NPT6217	Organism	West Nile virus	11082	West Nile virus	
NPT6220	Organism	Monilinia laxa	61186	Monilinia laxa	
NPT6222	Organism	Streptomyces thermonitrificans	1934	Streptomyces thermovulgaris	
NPT6225	Organism	Nadsonia fulvescens	45786	Nadsonia fulvescens	
NPT6228	Organism	HIV-1 M:B_Lai	290579	HIV-1 M:B_Lai	
NPT6229	Organism	Heteropogon contortus	79849	Heteropogon contortus	
NPT6233	Organism	Sargassum muticum	74468	Sargassum muticum	
NPT6237	Organism	Human rhinovirus 70	185926	Human rhinovirus 70	
NPT6238	Organism	Human rhinovirus 59	185918	Human rhinovirus 59	
NPT6240	Organism	Clostridium sphenoides	29370	Clostridium sphenoides	
NPT6241	Organism	Candida stellata	45594	Candida stellata	
NPT6242	Organism	Ceratobasidium cereale	76351	Ceratobasidium cereale	
NPT6243	Organism	Human rhinovirus 89	12132	Human rhinovirus 89	
NPT6246	Organism	Human rhinovirus 45	147676	Human rhinovirus 45	
NPT6256	Organism	Sphaerechinus granularis	39374	Sphaerechinus granularis	
NPT6258	Organism	Human coxsackievirus B2	82639	Human coxsackievirus B2	
NPT6259	Organism	Human coxsackievirus B6	74561	Human coxsackievirus B6	
NPT6261	Organism	Human rhinovirus 9	185891	Human rhinovirus 9	
